comment,province
"🌟好东西真的很好看。🌟 宋佳和钟楚曦都是我很喜欢的女演员。我不是那种喜欢点评人家女孩子的人，哈哈……我跟别人不一样，我是**，我跟别人不一样，我是后妈。🌅我为你结扎，小孩👶🏻是我永远唯一的孩子……🌟追忆过去是油腻的开始，欧洲国宝索菲亚的一生，懂了，主要靠这俩胡编乱造的，养活这个严肃无趣的？ 🌅我看见你鼓掌👏🏻了，全场鼓的最棒的哈。🌟单亲妈妈👩🏻还有更多更严峻的苦难，都不被看见的，谈不上重复🔁。我是个懦弱的人，所以我放弃了。🌅在秋天跑步🏃🏻‍♀️，踩在石头上， 🌟你不能随便打人吧，但你可以随便打鼓。🌅 没有妈妈会不爱自己的孩子，只是方式不对。🌟 看了你的报道，我发现我对现实有误解，🌅你可能不是天才，也不是富二代，可你是写作天才。你是中国最好的小孩👶🏻，🌟电影🎦太好看了。
🌟 推荐",山东
超好看的电影 跟朋友一起去看的 本来没报期待 完全出乎意料的好看,山东
"好东西
世上谁人皆容易，
看似没戏勿言弃。
彼此共情互给予，
温情传递零距离。",广西
很好的电影，建议仔细看看，有点耐心，不要先入为主，带着审视去观看,安徽
没啥散光点也没啥激动人心励志作品豆瓣评分偏高,广东
预告骗啊！都是和郭帆学的吧，片子不错这“拳”打得可以，这挺难得的，毕竟是个比较难的题材了。,广西
"🌟 推荐
非常不错
😊 演技
好
🌅 画面
也不错
🎉闪光点
好
😂 笑点
也不错。宋佳钟楚曦主演很不错。只是看的人少了点，培养一个人的兴趣爱好不容易尤其是作为一个单亲妈妈来说，宋佳在剧中演的非常好，还有这个演她女儿的演员也不错。",重庆
极力推荐，内容不错,山东
我不是单身妈妈，到我还是会给好评，缓缓叙事中发现小小火花绽放，符合我的期待，温暖的故事片。,广东
"希望每个女生都去看这部电影
不仅仅谈爱情婚姻
更是女性在新世纪自我发现自我成长的一部电影
与同事，与朋友，与孩子之间的各种关系
一个女性在找到坚定的自我，接纳自己的全部的时候
才真正的自洽，才能更好的的生活
电影里有很多的细节和蒙太奇手法运用
非常美好的电影
2个小时没有尿点，值得二刷的好电影。",山东
真的很好看！,广东
人生中第一次看电影看一半走了，无聊的要死，感觉就是看身边两个普通人过日子。而且电影对男性也有偏见，对女性也有偏见，对女性的困境思考和描述的都非常肤浅！不知道为什么这么多女性会说拍的好。以后再也不跟风看电影了。,山东
"共情太强的人真的会从头哭到尾。
心疼的同时也在和三位女性一起进步，很骄傲，因为我把自己养得很好。",贵州
非常好，立意，台词，配乐都很到位，让人有再看一遍的冲动,吉林
花钱看💩第二部,吉林
搞笑挺搞笑的，当作爆米花电影还行，深究就没必要了。,四川
垃圾之中的垃圾，导演你真的学过影视语言吗？你真的会讲故事吗？我想问，你可以退钱吗？花钱被别人尿了一脸,山东
永远热爱女性视角下的鲜活生命！,辽宁
情节深动 演员演技非常高 值得大家都去观看,福建
爆笑特别好！,陕西
好剧推荐去看,北京
超好看！特别的好看！,吉林
好看，细腻的感动,新疆
这部电影准确地切入了女性主义所宣扬的，即对masculinity的反抗，强调男性也可以在女性主义下获得解放，而不是简单地对抗男性，而且对于许多男女问题在视角上也都有换位思考。但本片的不足之处是引入角色和概念太生硬了，人物变得很符号化，剧情也是近几年流行的乐队抒情款，仿佛是为了这盘醋包的这盘饺子。三颗星可能都给到概念上了，作为电影来说，我觉得它更像一部宣传片，比起《爱情神话》中那样慢慢悠悠但又劲劲儿的感觉还是差了挺多的。还是期待当前的电影市场能有更多好好讲故事的电影，挽救票房市场还是要靠电影品质自身硬啊。,北京
剧情笑点颇多,江西
一般般，期待太大,四川
特别特别棒巨好看,湖北
挺好的一部电影,河北
特别喜欢，很温馨，很清爽,山东
很好看，只有女儿是毫无目的的爱着妈妈的,福建
太好看了强烈推荐,重庆
说实话一般 剧情有点尴尬 在宣扬女权 不过整的很尴尬 评分还这么高 不知道怎么打出来的 可能没看过啥好电影,四川
"好励志
😊 演技",山东
整个故事特别的好，看完还想看，特别喜欢,吉林
年度好剧，没有一句废话台词，都是梗,湖北
还不错，笑着哭着，挺解压的。生活需要电影，不是小人物的逆袭，而是小人物的生活，甚至没有把他们的爱情升华为主题，变成真爱什么的，男人终于不再是电影中女人的救赎。而是因为孩子奔向更远大的世界。里面的歌真的很好听。“因为足够乐观自信，才能直面悲剧”很好。,宁夏
节奏太慢，也不搞笑。,吉林
看下来觉得很不错，剧情中有一些细腻的部分，整篇也有不少幽默的地方，感觉观影时间很快就过去了,辽宁
这个电影🎬真的不错👍，很逗，,云南
值得看，特别值得父母看,广东
还行，能看进去,辽宁
烂片中的烂片，如果你想睡觉，就看它，从头至尾在宣扬一些编剧莫名其妙的女性安全,山东
非常不错太开心了不错哦,福建
单亲妈妈，缺爱的女生两个主角，带点喜剧,江苏
女本位叙事 好久没看到这么爽的电影了 没有宣扬苦难 女性不再是任何人的附属品  她只是她自己,山西
这是我出生以来看过最好的电影！！！,新疆
特别好看特别欢乐！女性独立单身也很有启发,上海
很好的女性视角解读,河南
很好看啊，无论男女，都值得一看。,海南
一般吧，平平无奇，也没有很励志也没有很催泪，,安徽
非常好看的电影！很高级,黑龙江
好看！宋佳和钟楚曦演的太好了,云南
女性视角电影，让男人去反思，想有有个女朋友，有个老婆，还是要懂女人才好。情节比较诙谐，观看没有任何问题，适合一家人一起看。,福建
超级好看，向铁梅学习！！,四川
非常非常好看的一部电影，很有女性力量，很多片段都有值得思考的地方，很少给电影写评价，但是这部太喜欢了，打算二刷,青海
非常不错好看非常棒,湖北
电影可以不完美，何况是人,江苏
"邵艺辉导演多拍多写 宋佳和钟楚曦是姬圈天菜 故事有趣又感人 特别好看
🌟 推荐",河北
"还挺好看的
",北京
三观不正的看，票房高，说明三观不正的人大有人在，发行时也不知怎么审过的,广东
看过以后，有点不太明白电影里的内涵，可能还需要慢慢推敲！,云南
"不值得看，一脸懵，各种拼凑硬挤出来的台词和剧情。
说是宣扬女权吧，里面的女性又有各种奇形怪状的言行，男性更是被刻画得莫名其妙，太难理解。一句话概括:三观扭曲的电影，看了找罪受……
当然啦，本身里面的一些演员也是之前觉得演技不错的，只可惜这部片的立意和剧情太糟糕，浪费了。",广东
很好看，推荐,安徽
很好看，这部电影不错，讲女性话题，两位女主之间互相救赎，很不错,上海
好看。   ,湖北
特别好！我会推荐所有人去看！,湖北
真的超级好看！！！剧情和台词都很新颖，“女孩儿怎么打鼓？”“你怎么打鼓女孩儿就怎么打鼓”还想再回看一百遍！,山西
"喜欢喜欢喜欢
真的好久没有一部电影看完之后让我觉得很舒服了，就是那种大家的生活都在继续，不一定所有故事都需要结局，看完我会给所有人好脸色",河北
能给人看睡着,江苏
面对旧创伤迎接挑战,宁夏
好看的，缺点最后高潮，但就像人生，没有高潮,山西
5分最多了，不吹不尬。没有期待的那么好看，但也不算难看的电影，能看的！不建议花钱去电影院看，适合在家看！不知道想表达啥：有点乱，一会想表达单亲妈妈独立女性，一会想表达成年人也要像孩子一样自由勇敢，一会表达原生家庭伤痛。新时代女性独立勇敢就是用抽烟，讲脏话和男人上床这样单一行为来体现吗？有些浮于表面，没有深层次立意，电影情节为了细节体现而细节。2小时看的让人坐不住，最多一个半小时就可以了。,北京
演技好！爱看！,北京
好看 推荐！,浙江
很不错的电影，比好运来强太多，推荐大家看看,辽宁
相较于爱情神话的文艺，好东西更加地直给，话题甚至更加成人化，有不少不知该说是温暖还是催泪的点，虽然说教味很重，但还是不错值得一看的,河南
内容丰富，剧情紧凑,广东
剧情将社会上单亲妈妈和男女关系通过幽默的方式讲出来。个人感觉孩子不太适合观看。画质没的说。,新疆
有点看头，不错,湖北
我觉得生活就应该是这样，没有过多的矫情与执着！,天津
很好看 情节不错 现在能拍出这样的电影也是很不错了,广东
值得一看，很棒,上海
真的还不错，特别是那个小孩，有现实的影子。,重庆
不管几岁都无需给自己边框,上海
还不错，没看完,内蒙古
非常好，很好,安徽
看不懂，不知道什么剧情,广东
挺轻松愉快的爆米花电影，台词剧情都很好。说明了单亲妈妈的不容易，也没有贬低男性，挺好。,广东
女人不仅要上主桌，还要做主位,广西
还不错哦，好评。,浙江
挺不错的一个电影，对于妈妈，单亲妈妈有不同的反响！,辽宁
好看的，不好多剧透看了就知道多好看,江苏
"晚上21点35分，自己走进了电影院，终于可以看到心心念念的好东西了，这是唯一一部期待值超高但不失望的电影，也是我非常愿意自己独自看的电影，不会因为男人在旁边而打扰情绪。真好，属于自己的2个小时。整体叙事节奏有快有慢，在餐桌上“雄竞”的很激烈，从前夫口中强调的女权主义很扭曲…在阳台上两人交换心事的时候又缓慢温柔，这时候女人间的了解、安慰、释怀才是真的动容…
突然发现，每个女人都有铁梅铁的一面，那是对自己的刚硬的保护壳，但还是期待有人能看穿；又有小叶恋爱脑的热情和冲动，认清自己的创伤不断想办法填满，不断的希望与失望；亦或是小孩，平静略带大人般的忧伤，却也会因为对舞台胆怯，又做回需要拥抱的小孩……看完才发现，被男人搞坏情绪真的是最不值得的事情，这个世界确实有很多很多比男人重要一百倍的事情，无论结婚单身有娃还是单亲，女人请不要低估自己的力量，向外索取不如向内探索，其实你需要的从来都不是甜言蜜语意乱情迷，你只需要和自己说一句其实你已经很棒了抱抱自己，和自己和解。“当我们强硬的面对这个世界的时候，这个世界会突然对你变得温文尔雅”。共勉。",内蒙古
一百万个电影出一部的烂片,北京
不错 宋佳的演技真好 立意也很好 没有乱七八糟的狗血剧情 挺写实的,河南
挺好，可以看看,北京
非常好看！！我都想去二刷了！！走出放映厅那一刻，感觉整个人神清气爽，内心暖暖的，充满了力量！!喜欢这电影里的所有人，那么鲜活，那么可爱。,上海
既不文艺，也不喜剧,河南
挺好的很棒呢,湖南
太好看了超级喜欢、也很搞笑,湖南
像一篇散文，平淡，幽默，真实，看了像没看，但确实get到了一点生活的勇气。,江苏
真的很不错！！,上海
今年看过的最好看的电影 没有之一，好东西果然有点东西，女性导演带来不一样的视角，特别是钟带着小孩听声音，风、暴雨、火箭发射…实际都是母亲日常家务的声音采样，太有创意了,北京
一般没啥主题,海南
挺好看的，有笑点，有感触。,天津
有点尴尬😓，台词尴尬，剧情尴尬,山东
真诚才是人生最高的美德,江苏
宣扬女权至上,浙江
电影不错，剧情紧凑,湖北
蛮有意思的电影,广东
好看！！！！,贵州
还可以，很喜欢,广东
看完的感受就是轻松，一种轻盈的感觉，让你喜欢的东西就是好东西，我很喜欢这个电影，中间蒙太奇的手法，将声音和妈妈劳作时的动作声音结合，生活没有裁判，你也不需要一直做到那么好，“你怎么打鼓，女孩儿就怎么打鼓”很多情节和语句，都让我记忆深刻，其实这个电影感觉更像是展示了生活的一部分，很多在最后被生活与时间淡化，到最后的我们都是会继续走下去，希望我们每个人都可以继续热烈的拥抱生活！,湖北
今年看过的最好看的电影 没有之一，好东西果然有点东西，女性导演带来不一样的视角，特别是钟带着小孩听声音，风、暴雨、火箭发射…实际都是母亲日常家务的声音采样，太有创意了,北京
一般没啥主题,海南
挺好看的，有笑点，有感触。,天津
有点尴尬😓，台词尴尬，剧情尴尬,山东
真诚才是人生最高的美德,江苏
宣扬女权至上,浙江
电影不错，剧情紧凑,湖北
蛮有意思的电影,广东
好看！！！！,贵州
还可以，很喜欢,广东
看完的感受就是轻松，一种轻盈的感觉，让你喜欢的东西就是好东西，我很喜欢这个电影，中间蒙太奇的手法，将声音和妈妈劳作时的动作声音结合，生活没有裁判，你也不需要一直做到那么好，“你怎么打鼓，女孩儿就怎么打鼓”很多情节和语句，都让我记忆深刻，其实这个电影感觉更像是展示了生活的一部分，很多在最后被生活与时间淡化，到最后的我们都是会继续走下去，希望我们每个人都可以继续热烈的拥抱生活！,湖北
超级棒，电影剧情很能带动情绪，笑的我不行，最后被感动的不行 很多金句，但是我最喜欢的是让你开心的就是好东西,广东
特别好超级好！,山东
作为文艺片专业户实在欣赏不了这部片子，导演想表达很多最后词不达意，东扯西扯，差评！0,四川
里面每个人都需要去看心理医生,新疆
是近三年最好的电影,辽宁
个人觉得不喜欢这种题材的电影,重庆
走夜路被救 伟大的友谊开启 电影好东西 最纯的情谊 好看好看好看,辽宁
花钱打水漂了,浙江
喜欢，就像听了一场脱口秀，温和而舒适。三个女生真好啊真好，虽然我小时候并没有小叶这样的酷姐姐，但素我已经成了家里小孩眼里的酷姐姐了，，好像也行？！,重庆
剧情不好看，不推荐。,河北
花钱看了一场糊的电影  设备有问题,贵州
电影真心不错 满满的正能量 让人开心的同时 并且学到了很多东西 这个电影 打破了很多世俗顽固的思想 ,山东
没有喊口号的，不是为了女权而女权的，自然的，真实的，真的很难得,广东
看了有好多想法，对自己的生活有了更多理解，电影里面的演出也让我好开心，没有看过演出，真的很喜欢这个电影，还想跟恋人一起来,广东
特特别推荐，在电影院又笑又哭的,湖南
"这俩年最喜欢的电影，会让我印象深刻的 
不深入，不过分探究，点到即止是我觉得对带有对立情绪热议话题最好的表达，就像铁梅对鼓手为她不做记者表达可惜反驳：“我当然知道啊，我也不想啊”，每个人在当下做的选择是他衡量所有后做的自己最有利的选择，不要过分深究，不要去过分责怪当时的自己，学着像主人公一样如释重负：“为什么不能搞砸呢？又能砸到哪去呢？”",广东
好看，松弛感满满,陕西
超级超级无敌超级棒超级好看！！！我心中文艺片No.1，非常细腻，哭了三次 很戳中内心深处的点,广东
还不错，挺好的,湖北
很喜欢，轻幽默，影中小女孩虽然说话戳人心窝子，但一语点破所有成年人不敢面对的现实，不愿承认的事实。也点破现实单亲妈妈的艰辛和渴求。女孩拯救女孩，缺爱，就互相给爱，以及成年人的爱情是那么简单（廉价）。值得推荐，推荐去看！,四川
包场了环宇陈,湖南
还好真的超级满意，根据推荐来的，省了自己慢慢做功课的时间，省时又省力，赞赞赞(˘͈ᵕ ˘͈❀),广东
好东西 能让自己开心的就是好东西 谁说女性就一定要在男权社会做家庭主妇做男性生育的工具成为育友 影片中的铁梅是工作狂人 前夫是全职爸爸 可是现实生活中很多时候恰恰相反 职场里面 女性工资永远比同资历的男性要低 生育** 婚姻** 几乎所有好点公司的hr对女性逃不开的问题是结婚没有 最近几年打算生小孩吗 所以才觉得性别问题始终是很严肃的问题 近几年特别是网络小说 网络小视频的兴起和流传 有全职爸爸的出现是好事 可是还有更多的女性 在被洗脑 擦边主播 白幼瘦 对女孩身材相貌评头论足 太多了 甚至月经对很大一部分女生来说都是一个很羞耻的词 标签依旧在禁锢女性 我不知道以前如何也不知道以后会怎样 但我知道现在 还是有人告诉我女孩子就应该温柔一点 冒险 这个词好少见 自由就像是大人手里的风筝 小狗头上悬着的狗骨头 让你看见让你去磕的头破血流 然后得到一点改变 单亲妈妈 恋爱脑 叛逆期 生而不养 畸形的恋爱观 一方面我们真的在思想解放 另一方面悲哀的是我们变得不再愿意思考 人们传播什么 我们就接收什么 不一定接受 但你怎么知道自己没接受呢 很多思考很多事很难改变 “等你们长大之后，建立起新的游戏”,广东
剧情贴和实际,贵州
不错的样子，值得一看,江西
演员的演技都很在线 编剧一般,河北
给 9.5 分 怕骄傲了嘿嘿,重庆
剧情有点看不太懂,江西
剧情很紧凑，以茉莉的成长线拉动故事情节，让人看了挺奋进，诠释了灵魂的自由精神的富足，自然真实。,贵州
在当下国产电影滥竽充数的年代，这应该今年看的最值得国产电影！今年让人热泪盈眶的是泰国的《看看的外孙》。这不仅仅是反映社会女性的电影，也给当下的我们生活一种鼓掌和提醒珍惜当下的美好,广东
站在女性真实的视角，完美的诠释了，现代化女性内心想要的完美，想要的好东西，想要的自由，影片也侧面表现了不是一直低头才能换来妥协，要反击才有机会找到对的声音，女性要更自由，更自信，更勇敢，更坚强，拒绝道德绑架的自由，面对质疑的自信，超越自己的勇敢，以及面对残酷现实的坚强，不同年龄遇见不同的事，不同的反应和不同的结果，有人说过童年受的伤要用一辈子去弥补，人们追求的好东西就是一切让自己感觉自由舒适的东西，不限于身体还是心灵，不限于物质还是慰藉,辽宁
值得看，很喜欢女生之间的温暖与救赎，而且很好笑，有梗！,广东
非常不错！！,山西
挺好看的！二刷了！,广东
🌟 推荐 特别好看，女性的很多处境都展示出来了,广西
值得推荐！很现实，宋佳演的很好,江苏
很一般 不咋推荐。,河北
太搞笑吧哈哈哈哈哈真的是太好了推荐呀,山东
很满意，很喜欢看,浙江
年度最佳电影，每一帧都拍的超棒,云南
挺好的，确实是《好东西》,浙江
好看爱看超级推荐,浙江
好看🤩 女编剧就是牛,山东
剧情可圈可点，有点地方有些用力，整体有泪点,辽宁
好东西！！！,广东
近几年最好看的电影了，如果你心中没有男权女权，你就可以在影片中获得一点小小的震撼。,河南
非常好，演技都不错,湖北
2024年最好看的电影,上海
很好看，非常好看,江苏
"被女朋友之间的友情、
和母女之间的亲情所温暖
女子在一起
就是“好”东西",上海
"🌟 推荐
盆友一直推荐，终于看了。确实是一部很不错的电影，起码剧情还是很符合现实逻辑的，给了现在受多重压力的新时代的女性，有面对困难和挫折的勇气。单亲不是问题，单亲的孩子和单亲妈妈更不是问题，有问题的是社会对单亲这件事情的看法。这让我想起正在看的《女性生存战争》里写的。大部分骂评还是女性给的，我们应该反思为什么出了问题只有女人的错？值得一看和深思。",江苏
温暖，真实，特别美好,北京
单亲妈妈的平凡生活,陕西
很不错，值得思考，也很现实！,四川
非常好看，从铁梅的身子看到自己的影子，而我做不到她那么洒脱淡定，对工作生活家庭朋友面面俱到，小时候想长大成为钟楚曦那样的人，敢爱敢恨，漂亮潇洒，长大了反而活成铁梅，生活一地鸡毛，不知道未来什么样子，只能一边疗愈自己一边往前走，希望2025年一切顺利,安徽
垃圾电影，看了几分钟就不想看了。纯粹是骗钱的。,江西
剧情很流畅，很搞笑，值得一看,河南
值得二刷，相信我，真的很棒，不是托，很好笑，很值得品味，真的是好电影,辽宁
"在我心中已经超过了导演的上一部《爱情神话》
神话过后，我们需要一点接地气儿的好东西",重庆
剧情流畅很写实演员演技很好，整体剧情比较快乐放松,陕西
特别好 宋佳的真实夹杂了市井和文艺两种东西 想为了理想疯言疯语且付诸行动 不被理解后又重塑自己 关键这个过程里不是痛苦的感觉 而是充满了荒诞和乐趣 真的有意思 有机会会二刷,陕西
看完真的想通了很多事情,湖南
挺好看的，很喜欢里面的观点和语言，想带朋友一起看。,河北
#电影好东西，每个人的人生有幸运也有不幸，有开心也有崩溃的时候。其实无论怎么样我们还是得鼓起勇气去面对人生所有的一切，生活还得继续。而且人这一生都要尊重自己的内心，顾全不了所有人就先顾全自己，也没必要什么都要会，自己开心第一，也没必要什么都要做最好，做自己擅长的就行，没什么大不了的。反正最后随着时间流逝谁也不记得谁。电影很有感悟，以女性视角来看待一切等等,广东
"好 很好 特别好
质疑还是妥协 快乐还是自由",北京
还蛮感动的题材 有搞笑的成分,山东
太垃圾了，不知道演的啥内容，完全没连续性,广东
能让你快乐的才是好东西 赞,陕西
真的太好看，太震撼了，后劲十足。带老婆孩子一起去看的，看完都不愿离场，得到了一致的认可[赞],湖南
好看好看 推荐,山东
还不错哦 很群像,江苏
一个非典型女性视角电影 融合了长期以来女性受到的不公和当下很多的社会现象 但又不是以为的大理论教育电影 感动和搞笑并存 今年看过最好看的电影之一,辽宁
浪费两张票钱，看了个杂乱无章文不对题的电影，搞点文艺音乐小清新，主题不明确啊，好东西是什么？？？,江苏
电影好看，影院垃圾💩,贵州
我想退钱，退不到吗？,江西
电影很不错。但是环境非常垃圾，厅很小，感觉像坐别人家卧室一样，空间让人感觉很难受，并且中途不停的有人说话，大声制止了两次，还是不停的说，真的很无语。还不停的有工作人员进进出出，烦死了。这个电影院以后不会再来。,河南
一部很有意义的电影,山东
女权主题电影，个个演技在线,北京
一点都不好笑反而有些悲伤感,四川
很治愈，接地气,广东
"真的很好看
有好笑的部分
有感人的部分
有成长的力量
有爱情的苦痛
看了三次
强烈推荐
",广东
很不错的一个电影。很让人羡慕的生活方式，恣意潇洒,浙江
"伟大的作品。
两个女主诠释了两种形象却极具代表性的女性，但是看起来更完美的妈妈也并不是全知全能，看起来很失败的姐姐也并不是无药可救。女人们正是共同帮扶共同生活才变成了完美的女人，女子的一切都是好东西。",江苏
挺好的，电影回归娱乐本色,陕西
需要更多的邵艺辉,天津
幽默而不失深度,上海
“正因为我们足够的乐观和自信，才能勇敢的直面悲剧” 特别棒的电影,青海
是镜子一样的表达，你看到什么，证明你关注了什么。而我的第一想法是王铁梅是多么天才的文字工作者。,安徽
超级搞笑，哈哈哈哈真是个《好东西》！,广东
《好东西》是好东西,广东
很好很治愈，大女主人设很符合宋佳的外形个性。带小孩姐一起看当作放松的，她也说很好。,贵州
有意思 是个好东西,安徽
如果能看新闻联播，建议你们在家看看新闻联播吧，令人发指的烂。,北京
值得看，看得过程中觉得有爱情神话的影子，原来是一个导演的作品.很棒的导演很好的演员，难得的女性题材电影还有幽默搞笑的部分.,湖北
女性视角的平淡喜剧，没有劈头盖脸的批判父权如何这般，只是将生活的故事娓娓道来，很柔和很大方。,广东
女性视角的平淡喜剧，没有劈头盖脸的批判父权如何这般，只是将生活的故事娓娓道来，很柔和很大方。,广东
烂中烂 女拳战士的福音 笑死😆,江苏
演技很不错，剧情也挺有意思的，人物塑造得很好[强][强][强]看到最后很感动,辽宁
这部电影的拍摄非常出色！它展现了出色的视觉（试声音那一段，家人和音乐的结合、故事情节（小孩才把铁梅所有的报道都看了以及令人难以忘怀的角色塑造（真女权！。导演和演员们都展现出了极高的专业素养和才华，让人印象深刻。这部电影不仅娱乐性强，而且还能引发观众深思，让人回味无穷。,江苏
今年看的最好看的电影,山东
好看!特别喜欢!!整场电影又哭又笑的，后劲儿很大，想起来就想流泪，小叶，铁梅，小孩儿的未来一定很灿烂😭😭,浙江
好东西真的是好东西！我唯一想要在电影院再看的电影！,山东
很喜欢，很OK，还想看类似的,湖北
无敌了 放心看,山东
不晓得这电影想向大众传递什么东西，一些媚俗价值观？有的甚至是荒诞，后悔带朋友去看了。演员演技没问题，剧本内容无语,安徽
很温暖的电影,浙江
还可以，笑点不多,贵州
众口难调 很多的差评 说没三观没题材 但其实艺术来源于生活 剧情里一些情节我觉得其实没什么 只是它呈现在屏幕上会被键盘侠抨击，可这难道不是生活中很平常的事情吗？所以个人认为这部电影非常贴近真实生活，但是在搞笑情节方面还可以提升进步,山西
没有教条没有你要做什么做多好，哪怕最后小孩上台，我下意识认为，啊 也许她会开启一个架子鼓手的人生。然而下一秒转场，小孩朗读作文说 我只是顺利完成一个目标，发现我并不是爱架子鼓。但是我妈说可以再多试试。真好啊，很多时候，我们每学一个，就想着要靠这个特长有大用，做一门手艺，或者赚钱。但是为什么不能是享受不同的体验和经历。其实毕业以来做的工作，不爱，很多次想 要不要换行啊。但是舍不得所有的沉默成本。但是明明后半生还有那么长，希望最终能找到什么是快乐 什么是我的好东西。,北京
这部电影会引导使人三观出现问题 这种电影是怎么过审的,天津
真的是无敌烂片。 国产片什么时候能挣点气 都看睡着了,湖北
我们想做什么就做什么吧 反正都没意义,广东
很好看啊，不知道为什么评论区那么多差评的，看电影如果一味的评判它的意义跟春晚带有教育意义的小品有啥区别，看个开心就好了，不要过度解读。还有一种可能就是纯没看懂的。反正觉得很不错，看的很开心，还好没有因为提前看了差评的评论不去看而错过。,辽宁
"不得不说，在目前的大环境下，能拍出这样幽默风趣，有思想内涵的电影，真是不容易。影片围绕着三个女性展开，一个是离异后，又失去调查记着工作转行网络直播带货主播王铁梅，一个是单亲家庭的女孩王茉莉，另一个是叛逆家庭后独自闯荡上海滩的成年女孩小叶。影片围绕三人的生活，展现了不同的爱情观，世界观。经典台词中还夹杂着对现实社会中丑陋一面的揭露、讽刺和抵抗。作为配角的铁梅前夫，鼓手小马，茉莉的老师，保安也有不俗的表演。尤其是茉莉的语言犀利，直白，从一个孩童的嘴里说出成人不敢、不愿、不能说出的实话，显示出导演邵艺辉的良苦用心。高！
经典台词：
“别问为什么，爱我便是。”“我不想鼓掌，不想做观众了，不想做机器了。”“我怎么那么自信。为什么要做好？为什么不能搞砸？”“只要你不写，就不会被骂。”",山西
目前最喜欢的电影，很有深意也不难懂,陕西
好看的 我挺喜欢 也蛮有意思,黑龙江
拍的很好，演的也好。,宁夏
好看！感动！力推！,江西
"剧情出乎意料 句句经典直戳人心 哭哭笑笑之后会随着剧情反思人生 非常棒
🌟 推荐",北京
好看，王茉莉好可爱,新疆
可能看着像为女权而做的电影，一般般演技还行,辽宁
乐队超级棒！,山东
好东西?讲的就是让社会上离异家庭的孩子理解单亲妈妈，这个名字起的不太懂（可能是因为我开头错过了十五分钟）,黑龙江
超级好看，超级推荐,北京
挺好看的 赞👍,广东
是一个温情的女性题材，特地关注了一下导演。难得的女性导演从女性的角度去剖析了，单亲妈妈以及孩子的成长历程。很真实很温馨，居然让我的孩子都看懂了。把手放到了我的后背上。而且还挺搞笑的。各种很温馨的搞笑梗，特别的好。好久不曾看过如此流畅而轻松的电影了。又充满了善意与温情。希望女性导演多拍一拍女性视角的电影，这样更有亲和感，更有说服力。给我们的心，温柔的一击。在沉重的生活里能够找到些许温暖和善意，一起开开心心过好每一天。我们每一个人，都是闪闪发光的哟。,湖北
年度最佳 目前最喜欢的,四川
女性不该被定义 很好的东西 是女性的好东西,湖北
特别好看，舒服,北京
